Row.names	ENSG00000185436	ENSG00000143125	ENSG00000143297	ENSG00000231648	ENSG00000261600	ENSG00000115041	ENSG00000115526	ENSG00000144278	ENSG00000144339	ENSG00000234919	ENSG00000180438	ENSG00000163618	ENSG00000144837	ENSG00000073282	ENSG00000145244	ENSG00000169435	ENSG00000070190	ENSG00000250538	ENSG00000185149	ENSG00000249096	ENSG00000247516	ENSG00000124557	ENSG00000214922	ENSG00000203907	ENSG00000080007	ENSG00000188175	ENSG00000185053	ENSG00000169495	ENSG00000054179	ENSG00000224513	ENSG00000149968	ENSG00000110777	ENSG00000180574	ENSG00000165566	ENSG00000133105	ENSG00000258743	ENSG00000048462	ENSG00000181938	ENSG00000179148	ENSG00000141449	ENSG00000095932	ENSG00000167634	ENSG00000022556	ENSG00000205611	ENSG00000225490	ENSG00000149531	ENSG00000101098	ENSG00000228709	ENSG00000235890	ENSG00000182912	ENSG00000237531	ENSG00000169093	ENSG00000182162	ENSG00000196433	ENSG00000169084	ENSG00000214717	ENSG00000002586	ENSG00000124343	ENSG00000056998	ENSG00000006756	ENSG00000183943	ENSG00000205664	ENSG00000234449	ENSG00000231217	ENSG00000130021	ENSG00000101846	ENSG00000006757	ENSG00000196459	ENSG00000046651	ENSG00000046647	ENSG00000169239	ENSG00000169249	ENSG00000169895	ENSG00000086712	ENSG00000184368	ENSG00000173674	ENSG00000225037	ENSG00000130741	ENSG00000234230	ENSG00000005889	ENSG00000120280	ENSG00000215301	ENSG00000147050	ENSG00000130985	ENSG00000224975	ENSG00000126012	ENSG00000235262	ENSG00000072501	ENSG00000186871	ENSG00000198034	ENSG00000229807	ENSG00000225470	ENSG00000228906	ENSG00000166681	ENSG00000179363	ENSG00000181433	ENSG00000179542	ENSG00000124334	ENSG00000184895	ENSG00000129824	ENSG00000067646	ENSG00000233070	ENSG00000231535	ENSG00000229308	ENSG00000099715	ENSG00000099721	ENSG00000092377	ENSG00000225520	ENSG00000206159	ENSG00000233864	ENSG00000114374	ENSG00000067048	ENSG00000183878	ENSG00000154620	ENSG00000165246	ENSG00000230663	ENSG00000251510	ENSG00000176728	ENSG00000215580	ENSG00000131002	ENSG00000260197	ENSG00000012817	ENSG00000229236	ENSG00000198692
female.26	0.241944178938866	0	0	0	0.185412690043449	0.123608469963074	1.07902705669403	0.0101501205936074	0.191898792982101	0	0	0	1.53716039657593	6.26414918899536	0.0226261988282204	0.00984096340835094	0.524551689624786	0	0	0.0294731184840202	1.92339050769806	0	0.103705421090126	0	0.0737553238868713	0.013142422772944	0	0.0700939670205116	0.396598696708679	0	0.396577179431915	0.00880060344934464	1.01008975505829	0.015385496430099	0	0.027907045558095	0	0.254537999629974	0	1.73548340797424	0	0.00416870648041368	0.00629123533144593	0.00980547908693552	0.11802039295435	1.17993712425232	0.61742502450943	0.0357813984155655	0.0248156916350126	0.0379449240863323	0.360734909772873	2.8196747303009	1.40512800216675	0	1.37656283378601	9.79952239990234	22.198938369751	1.16783452033997	0.0358010269701481	0.228657111525536	0.619834899902344	0.208361625671387	0.00744867278262973	0.0631192177534103	6.7418122291565	1.44622480869293	6.3349609375	0.61748731136322	1.32421386241913	1.10390937328339	0.234273448586464	3.44865846633911	2.9185311794281	1.72272253036499	0.171366915106773	15.874041557312	0	14.4412574768066	0	3.98718595504761	0	27.6882209777832	2.97554016113281	29.2056274414062	0.776967525482178	11.4110622406006	0	4.50290489196777	0.00748283322900534	134.825744628906	15.4961061477661	1.96959674358368	0.795917928218842	3.28243112564087	0.100100107491016	0	0.307165116071701	0	0	0.0430320464074612	0	0	0	0	0	0	0	0	0	0	0.00290403421968222	0.0227484386414289	0	0	0	0	0	0.010392558760941	0	0	0	0.0116941900923848	0	0.00800997484475374
female.27	1.04527962207794	0	0.0132660148665309	0	0.227312982082367	0.207255959510803	1.52835237979889	0.0116661405190825	0.0678648501634598	0.0540636293590069	0	0.0165478084236383	1.02324295043945	4.15071249008179	0.0208045151084661	0.00452432362362742	0.203081652522087	0	0	0.0108400695025921	1.56460785865784	0.0259113237261772	0.0635705813765526	0.0302472915500402	0.0226057097315788	0	0	0.00716117257252336	0.700845718383789	0	0.0595343485474586	0.0202301200479269	1.36218917369843	0.00282935565337539	0.0106856524944305	0	0	0.23404461145401	0.0160542074590921	1.63401579856873	0.0278600845485926	0.00766615057364106	0.00578471459448338	0	0.0542591586709023	1.65283513069153	0.265125691890717	0.0987016931176186	0.0456354580819607	0.0398741699755192	0.484779685735703	4.35767507553101	0.12112483382225	0.0325084663927555	1.3820686340332	8.8418960571289	15.0072250366211	0.649399280548096	0.106985479593277	0.207744494080544	0.368917793035507	0.211235851049423	0.0239713750779629	0	8.28271675109863	2.11201333999634	8.61530017852783	1.06336987018585	1.77314591407776	1.28735661506653	0.271984368562698	3.87887668609619	3.12535858154297	2.41107869148254	0.100576475262642	16.5073280334473	0	17.7638034820557	0.0383699648082256	4.20893573760986	0.0323507413268089	26.7374305725098	3.11958265304565	30.7464733123779	0.968425452709198	7.59561729431152	0	4.58473253250122	0.0584831796586514	150.03662109375	12.236946105957	1.6998895406723	0.498979687690735	2.78683710098267	0.0460204184055328	0	0.835535705089569	0	0	0.0857294648885727	0	0	0	0.0536767654120922	0	0	0	0	0	0	0.00267022429034114	0.0313753709197044	0	0	0.0073130177333951	0	0	0	0	0.00345643516629934	0	0.0161290001124144	0	0.0073650749400258
female.28	1.45305562019348	0.0673932805657387	0.0123662706464529	0	0.109258808195591	0.347057402133942	1.25298321247101	0	0.0173970591276884	0	0	0.0265125464648008	11.9453430175781	1.64025974273682	0.0199995320290327	0.0115980403497815	0.130149245262146	0	0	0.104206383228302	1.59532701969147	0.0332116596400738	0.358517050743103	0	0.096582368016243	0	0	0.018357565626502	0.0365164279937744	0	2.02215504646301	0.0233368333429098	3.10307621955872	0.0072530135512352	0.0684813037514687	0	0.0687998235225677	0.584716618061066	0	0.427050888538361	0.0357094705104828	0	0.0148290349170566	0	0	1.91209089756012	0.162524059414864	0.0843401327729225	0.204725235700607	0.0766626596450806	0.294329851865768	4.9407229423523	0.659816384315491	0.0937518700957298	3.53694891929626	26.8349056243896	39.0387992858887	1.14695680141449	0.226788446307182	0.651251018047333	0.942684531211853	0.358901232481003	0.0263358373194933	0	7.17466163635254	3.49735426902771	2.53152775764465	1.44314134120941	3.40907621383667	3.85542941093445	0.401603370904922	8.19362163543701	8.09271049499512	8.04487800598145	0.421116441488266	45.7174186706543	0	37.4123306274414	0	5.99016237258911	0.08293067663908	64.7721633911133	6.33826351165771	42.9401206970215	1.9738267660141	17.0691223144531	0	10.4004106521606	0.194015175104141	262.191253662109	14.1998319625854	1.90449047088623	0.383738249540329	3.84026265144348	0.0589863508939743	0	3.81186389923096	0	0	0.0507152937352657	0	0	0	0	0	0	0	0	0	0	0.00342254131101072	0.00670252740383148	0.0084534790366888	0	0	0	0	0	0	0.00886052381247282	0.0144257694482803	0.00689107738435268	0	0
male.55	0.590391039848328	0	0.00237199082039297	0	0.0558855384588242	0.45365908741951	1.67518031597137	0.00458904635161161	0.0355941690504551	0	0	0.0203416272997856	3.73550128936768	3.47122073173523	0.158560320734978	0	0.294576376676559	0	0	0.0106602478772402	2.7073380947113	0	0.150038465857506	0	0.125974029302597	0	0	0.0140847563743591	0.106464825570583	0	0.504965722560883	0	0.919447422027588	0.00278242025524378	0	0	0.105572678148746	0.249667376279831	0.0078939450904727	1.39056468009949	0	0	0	0.0265993680804968	0.266795367002487	2.40061545372009	0.453439354896545	0.0323547869920731	0.0336588174104691	0.0392127111554146	0.100365869700909	4.78452444076538	0.999246954917908	0	1.98150980472565	16.8725852966309	26.5064926147461	1.75496602058411	0.0647450685501099	0.364290922880173	0.767457187175751	0.256041437387466	0	0	5.29515504837036	1.45026445388794	6.55151987075806	1.02207088470459	1.71542453765869	1.98421335220337	0.291010051965714	3.80032467842102	3.3838529586792	1.43023121356964	0.0593448244035244	10.5646018981934	0	13.487473487854	0	2.03844857215881	0.0159070435911417	17.8351154327393	1.61521935462952	30.5412693023682	1.04603540897369	6.84443998336792	0.0781657323241234	3.72902369499207	0.0270649529993534	118.114364624023	0.0166132841259241	1.36001944541931	0.392561823129654	4.78793811798096	0	0	0.912605106830597	0.0235683433711529	0	52.2575721740723	1.24885928630829	0.0417954213917255	0	0	0	0	0.0858134403824806	0	0.0577447488903999	0.256878882646561	2.1598265171051	6.4049620628357	1.97495412826538	0.344755828380585	0.0809066817164421	0	0	1.8653666973114	0	2.63430047035217	1.14554882049561	7.66107559204102	0.0598357394337654	14.652382850647
male.56	1.12125313282013	0.452109932899475	0.00654943520203233	0.091339647769928	0.0385771617293358	0.626311600208282	0.935981631278992	0.0126710692420602	0.0184276923537254	0	0.0478139482438564	0.0365081578493118	26.3354434967041	2.14535021781921	0.074145182967186	0.012285128235817	0.351541757583618	0	0.0343100652098656	0.0956624448299408	1.80917572975159	0.0140716694295406	0.448802798986435	0	0.0409216284751892	0	0	0.0875029489398003	0.348117500543594	0	9.55795097351074	0.0109863774850965	1.10964667797089	0.0460961647331715	0.145076513290405	0	0.0728756412863731	0.910184442996979	0.0108982035890222	1.06486248970032	0	0.0104081463068724	0	0.0244816597551107	0.257832199335098	2.45115375518799	0.254315853118896	0.11167073994875	0.15489536523819	0.0473691672086716	0	4.72435617446899	0.200992301106453	0.0220679771155119	6.17885541915894	30.2984447479248	33.2139511108398	0.374884814023972	0.0223463997244835	0.489339172840118	1.36134099960327	0.160068705677986	0.0278960186988115	0.0393979512155056	4.03774309158325	1.31501924991608	2.24346208572388	1.37838506698608	3.54850697517395	3.49562549591064	0.375174790620804	7.30607271194458	4.2749605178833	6.32806062698364	0.191170319914818	15.9655609130859	0.0538855642080307	18.6615695953369	0.156281903386116	3.43811535835266	0.120784997940063	33.1277542114258	4.39402103424072	44.8827476501465	1.20703649520874	25.1329746246338	0.24280621111393	8.8178358078003	0.0373652689158916	270.517639160156	0.0393187329173088	1.21262466907501	0.0451635085046291	7.65697240829468	0.124961607158184	0.0131751233711839	4.61971473693848	0.0488068908452988	0	81.6540298461914	1.30212783813477	0	0.0525644980370998	0.0728756412863731	0	0	0.220019638538361	0	0.0199302770197392	0.262126117944717	2.12079977989197	12.0196161270142	2.65718197822571	0.109837427735329	0.225878059864044	0	0.0335287936031818	1.3752144575119	0.00864425394684076	4.44635057449341	1.81072461605072	13.8285541534424	0.129812389612198	8.54447269439697
male.57	0.327316880226135	0.171132206916809	0.00392521917819977	0	0	0.168641000986099	1.29998910427094	0	0.0128848049789667	0	0.00716398563235998	0.00336617464199662	0.251576095819473	0.0525167621672153	0.012696236371994	0.0147254904732108	0.0660977736115456	0.00778535194694996	0	0.0176407974213362	2.13136553764343	0	0.051726408302784	0	0.0306565333157778	0	0	0	0.0880900919437408	0	8.3381118774414	0	1.25953686237335	0.0115110157057643	0.0434737578034401	0	0	0.487393468618393	0	0.364497750997543	0	0	0.00470693362876773	0	0	1.21384632587433	0.0914502218365669	0	0	0.00811125058680773	0.0415218770503998	2.50771403312683	0.618721604347229	0	1.8591343164444	12.2494382858276	17.8539257049561	0.0665708631277084	0.0200890265405178	0.120159909129143	0.407940685749054	0.199859723448753	0.00557289738208055	0	3.9689564704895	1.67732846736908	2.17115616798401	0.99836277961731	2.34920454025269	1.36981081962585	0.131015226244926	4.06130743026733	5.98198366165161	3.43610262870789	0.0436466857790947	22.1316566467285	0.0322947949171066	17.8364925384521	0	1.65818405151367	0	41.0406227111816	1.1319454908371	31.6877384185791	0.826746702194214	15.1465797424316	0	7.81918430328369	0.00839768256992102	160.637023925781	0.00785485841333866	0.830574214458466	0.216539815068245	1.38924515247345	0	0	1.2858567237854	0	0	54.8341751098633	0.9922456741333	0	0	0	0.00227984529919922	0	0.020286550745368	0	0.00597232487052679	0.0831694826483727	0.93209719657898	9.49277782440186	1.5079847574234	0.0146284373477101	0.037190567702055	0	0	0.816420495510101	0.0069075864739716	1.39638066291809	0.815049827098846	4.66336584091187	0.0212180148810148	8.51583766937256
female.29	1.30322790145874	0.0849301218986511	0	0	0.137689739465714	0.190335810184479	1.24613738059998	0	0.0191835518926382	0	0	0.00501173222437501	12.7617702484131	6.1500186920166	0.012601868249476	0.00548101449385285	0.332132816314697	0	0	0.0196983888745308	1.55043733119965	0.0188342425972223	0.115519359707832	0	0.0639002025127411	0	0.0162713024765253	0.0260263159871101	0.33133390545845	0	1.68587958812714	0.00490157678723335	2.2653169631958	0.0205658227205276	0.0388355664908886	0	0	0.264311879873276	0.00486223818734288	1.49479162693024	0	0	0.00700792204588652	0	0	0.985765159130096	0.209470361471176	0	0.0552853085100651	0.01207644212991	0.123639762401581	2.72542595863342	0.195649728178978	0.0196912735700607	2.29443025588989	16.9825534820557	9.85680675506592	0.198228165507317	0.00996985472738743	0.206190034747124	0.707634925842285	0.255902737379074	0.00414860667660832	0	8.11795711517334	2.78158164024353	5.25021648406982	1.47475504875183	1.90049886703491	2.2118968963623	0.287321239709854	7.00924968719482	3.89950704574585	3.54500412940979	0.29242530465126	19.8870372772217	0	32.8532791137695	0	5.08885097503662	0.0391914695501328	42.2001190185547	4.4549560546875	42.7849082946777	1.13473832607269	19.9909019470215	0	7.02221488952637	0.0291734263300896	170.096969604492	12.6770687103271	1.72525799274445	0.362694919109344	2.33526635169983	0	0	4.51117515563965	0	0	0.119835451245308	0.00643706228584051	0	0	0	0	0	0	0	0	0	0.00323485699482262	0.063349761068821	0.00798990856856108	0	0	0	0	0.0115764606744051	0	0.0125619480386376	0.0136346928775311	0.0293093379586935	0	0.0178449153900146
male.58	2.17818355560303	1.56588757038116	0.0351092852652073	0	0.0855719968676567	0.758402824401855	2.06887435913086	0.00234225066378713	0.0113545469939709	0	0.0265152659267187	0.0166117995977402	20.8395938873291	7.31026792526245	0.0208849664777517	0.00454181898385286	0.193673610687256	0	0	0.0544099435210228	2.39657735824585	0.0312138274312019	0.255265653133392	0.0303642563521862	0.0378218777477741	0.0121310288086534	0	0	1.08107376098633	0	0.239058271050453	0.0365550294518471	0.658865511417389	0.00568059319630265	0.0375444106757641	0	0.121239744126797	0.501756906509399	0	0.848172962665558	0.0839034616947174	0.00769579550251365	0.00580708403140306	0	0.190641433000565	1.42948746681213	0.115717805922031	0	0	0.0200141817331314	0	4.11288118362427	0.499883264303207	0	2.55526900291443	19.0270957946777	48.0391426086426	0.698108792304993	0.0082614766433835	0.216085717082024	1.08017110824585	0.325476199388504	0.0103131737560034	0	6.018563747406	1.55664670467377	3.74656629562378	3.38116407394409	3.92987608909607	2.49768567085266	0.246824637055397	6.04022121429443	5.08984041213989	2.18117642402649	0.0336551330983639	17.976188659668	0.0398430489003658	14.6876258850098	0.11555502563715	3.19732189178467	0.405948013067245	21.970703125	1.50053429603577	54.71630859375	0.557802617549896	18.440881729126	0	4.32914638519287	0.0241744313389063	164.364349365234	0.0169588513672352	1.65274858474731	0.500909209251404	4.31252717971802	0.277190268039703	0.0828044638037682	13.3662624359131	0.0601464547216892	0	40.9186820983887	1.92558968067169	0.0426647961139679	0.0194331258535385	0	0	0	0.919783413410187	0	0.12525999546051	0.205217331647873	1.57080233097076	12.8401546478271	1.68664956092834	0.0541426166892052	0.0568950548768044	0.0296469889581203	0	1.25665473937988	0.00426104757934809	2.84003233909607	2.19752502441406	12.2757558822632	0.122160725295544	15.8591756820679
male.59	0.727038025856018	0.0431063696742058	0.00296616181731224	0	0	0.27953827381134	0.986845552921295	0.0057385778054595	0.0278189461678267	0	0.0108271865174174	0.00508741941303015	12.3570165634155	19.8973522186279	0.0127921821549535	0.0389465279877186	0.118626393377781	0	0	0.0466570407152176	3.02663898468018	0.0318644680082798	0.101628750562668	0.557949364185333	0.852514505386353	0.0297213476151228	0	0.0352258235216141	0.602605164051056	0	0.064060851931572	0.0572194047272205	2.28429937362671	0.0382734164595604	0	0.0210370887070894	0.0330045185983181	0.502459287643433	0	1.42914712429047	0.0342609547078609	0	0.0213412679731846	0	0.0667252317070961	1.22996830940247	0.318950682878494	0	0	0.0122588211670518	0.219637215137482	4.11613941192627	0.206879630684853	0.049971628934145	2.47214508056641	37.4535064697266	27.3990077972412	0.157204553484917	0	0.156977951526642	0.253012090921402	0.265808492898941	0.0168450362980366	0.0713714733719826	11.0301141738892	4.39382219314575	6.12839508056641	1.66270577907562	2.38937664031982	2.16157793998718	0.219414234161377	3.95283532142639	6.74106216430664	2.15050530433655	0.0824559852480888	25.1466999053955	0	24.9429950714111	0	4.0211820602417	0.0596750155091286	36.6618461608887	3.8525755405426	60.2726554870605	0.449036091566086	29.2127456665039	0.0488729141652584	10.6932649612427	0.0253834333270788	139.856307983398	0.0296783186495304	1.60958826541901	0.449988424777985	3.53548192977905	0	0	5.79287004470825	0.0147360442206264	0	55.1296157836914	3.0319037437439	0	0	0.099013552069664	0	0	1.31837069988251	0.192182570695877	0.0180523749440908	0.160612836480141	2.22799730300903	8.53668403625488	2.16349530220032	0.110542394220829	0.0359727516770363	0	0	0.728579998016357	0	2.32717776298523	1.49478530883789	10.9751710891724	0.106891810894012	15.243275642395
female.30	1.04556798934937	0.0192116219550371	0.0052878288552165	0	0.1868766695261	0.285811364650726	1.58334028720856	0.00511513184756041	0.131422311067581	0	0	0.00226735812611878	9.92518615722656	4.74008560180664	0.0484603047370911	0	0.161390617489815	0	0	0.0237646643072367	2.35095834732056	0.00568053405731916	0.174207076430321	0.0331555381417274	0.0495584532618523	0	0	0.0156994238495827	0.0187373496592045	0	1.44384467601776	0.0221752263605595	1.16738140583038	0.00310139521025121	0	0	0	0.4783094227314	0	0.744408965110779	0	0	0.0126818185672164	0	0	0.789738714694977	0.151626408100128	0.108191758394241	0.17508140206337	0.0600985437631607	0	3.61883473396301	0.272917896509171	0.0534511841833591	3.42777252197266	33.5995559692383	24.1970024108887	0.767888605594635	0.108251109719276	0.255154937505722	0.743971824645996	0.113080583512783	0.0037537426687777	0.0318087935447693	7.0442123413086	1.08692824840546	3.0969066619873	1.41350197792053	2.73244380950928	2.20489811897278	0.226582884788513	7.70396184921265	5.67816209793091	4.72111320495605	0.205794021487236	15.7244873046875	0	19.9027976989746	0	5.26332330703735	0.0886530876159668	66.7295837402344	3.98743486404419	52.5927925109863	1.54880225658417	24.715669631958	0.0653449594974518	8.18623542785645	0.0301676634699106	214.592071533203	7.67299175262451	2.36864280700684	0.546956121921539	1.81113946437836	0	0	1.71933245658875	0	0	0.0289145428687334	0	0	0	0	0	0	0	0	0	0	0	0.00573201384395361	0.00361471530050039	0	0	0	0	0	0	0.00757753616198897	0	0.0117865242063999	0	0
male.60	1.20528197288513	0	0	0	0.197734028100967	0.147331237792969	1.10842597484589	0	0.0262373257428408	0	0.0357406586408615	0.00479817902669311	0.384213298559189	4.70830488204956	0.0331784598529339	0.0104949306696653	0.264983683824539	0.0221946369856596	0	0.0880087912082672	2.63843083381653	0.0180317051708698	0.154835820198059	0	0.0262188781052828	0.0140157835558057	0.0311559438705444	0.0166115462779999	0.74677836894989	0.0400013662874699	0	0.00938543491065502	0.904859602451324	0.00984474923461676	0.0123935863375664	0	0.186768442392349	0.271452963352203	0.0279303304851055	2.00427627563477	0	0	0.0134186204522848	0	0.157329067587852	3.17536282539368	0.167120590806007	0.0572388023138046	0.0529295653104782	0.0115618575364351	0	4.92159461975098	0.187312960624695	0.0188522152602673	1.36009609699249	16.3467388153076	17.6231365203857	0.320256322622299	0.133630469441414	0.217725157737732	0.293484181165695	0.188022151589394	0.00397183187305927	0	4.44352340698242	0.725803077220917	7.28691005706787	1.10497677326202	1.6592663526535	1.42851424217224	0.204415991902351	3.8286337852478	3.15856862068176	1.30067503452301	0.0738796219229698	10.7775983810425	0	10.8653497695923	0.0445027984678745	2.58373045921326	0.0187607482075691	18.5139827728271	1.86918950080872	30.1597709655762	0.47874653339386	6.22561120986938	0	3.62410140037537	0.0478805638849735	127.715225219727	0.00559819675981998	1.32712352275848	0.501569271087646	5.62133741378784	0.0800640806555748	0	0.491365969181061	0.0277964789420366	0.041184838861227	46.5112152099609	1.15243899822235	0	0.0673571452498436	0.124512307345867	0	0	0.332541465759277	0	0	0.154774397611618	2.08119606971741	5.47672939300537	1.83586895465851	0.0625545606017113	0.048770859837532	0	0	2.01713895797729	0.00492307124659419	1.90221917629242	1.25315618515015	8.60520362854004	0	12.1855421066284
female.31	0.706384301185608	0.0657900422811508	0	0	0.159989401698112	0.141167134046555	1.5814563035965	0	0.0191060937941074	0	0.0165247283875942	0.0116468239575624	5.25029039382935	3.99543905258179	0.0170832872390747	0	0.0857608243823051	0	0	0.0152591066434979	1.98961281776428	0.0048632356338203	0.0596570745110512	0	0.0141427097842097	0	0	0.0201609563082457	0.0748602226376534	0	6.6484489440918	0.00759388832375407	1.45264828205109	0.0106207029893994	0.020055653527379	0	0	0.215913787484169	0.00753294210880995	0.914069771766663	0.0653624385595322	0	0	0.0084609780460596	0	1.46358680725098	0.118993282318115	0.0308751501142979	0.0428260639309883	0	0.119719974696636	2.56607222557068	0.145242691040039	0.0762679725885391	1.63324189186096	22.6899394989014	15.1337127685547	0.393484503030777	0.119706839323044	0.279514372348785	0.46160876750946	0.11064101010561	0.0257093235850334	0	5.08855199813843	1.40985000133514	3.16686987876892	0.93920660018921	1.60185873508453	1.51593923568726	0.181731268763542	4.99579858779907	4.54750823974609	3.08154320716858	0.213938921689987	14.7055816650391	0	18.9005012512207	0	4.60136032104492	0.0151795875281096	40.6038703918457	3.26684045791626	32.9656219482422	1.23657429218292	17.4816150665283	0.0372955463826656	7.01107120513916	0.0322840362787247	159.468338012695	6.37651681900024	1.27078557014465	0.280957013368607	1.15775012969971	0.194342955946922	0	1.80642461776733	0.0112452628090978	0	0.111394815146923	0.00498638860881329	0	0	0	0	0	0	0	0	0.00532894348725677	0.00250584096647799	0.0466194301843643	0.00309464079327881	0	0.00343140820041299	0	0	0.00896755885332823	0	0.0129746049642563	0.0105619421228766	0.0353174991905689	0	0.00691166846081614
female.32	1.60612070560455	0.429309099912643	0.00381172704510391	0	0.179613187909126	0.375074595212936	1.4900951385498	0	0.0268119815737009	0	0.00695684878155589	0	34.8770370483398	7.42640972137451	0.0986331403255463	0.00357493082992733	0.336979895830154	0	0	0.0342614762485027	3.43382358551025	0.0245688501745462	0.155715510249138	0	0.029770141467452	0.00954850669950247	0	0	0.247624740004539	0	1.32892370223999	0.00959099642932415	1.25247395038605	0.0044712764210999	0	0	0	0.495242267847061	0	1.28987121582031	0.0770485550165176	0	0.00914167799055576	0.0106861209496856	0.085746631026268	1.98914003372192	0.0819748267531395	0.012998322956264	0.0811332538723946	0.0393836237490177	0.0201606638729572	5.86761999130249	0.127610355615616	0.0128434132784605	4.37188768386841	13.7119150161743	35.2926788330078	0.197978556156158	0.00650272704660892	0.326324254274368	1.19030547142029	0.248423740267754	0.00270588230341673	0.0229293424636126	8.98440170288086	1.25979888439178	5.17793369293213	1.96940851211548	3.93026208877563	2.99296045303345	0.330102741718292	7.75078058242798	5.86997604370117	3.38936495780945	0.325832396745682	22.2790145874023	0	22.6846485137939	0.151591688394547	5.53980445861816	0.127811014652252	32.5594749450684	3.24364805221558	73.0457916259766	0.840475738048553	31.7583675384521	0.0314025692641735	7.67001533508301	0.108731664717197	298.313659667969	5.34609651565552	1.65539789199829	0.0262848567217588	3.42056322097778	0.127271920442581	0	14.72642993927	0	0	0.0416860468685627	0	0	0	0.0212065652012825	0	0	0	0	0	0	0.00210989941842854	0	0	0	0	0	0	0	0	0.00273113022558391	0	0.0297370702028275	0	0.0174587201327085
female.33	0.194270774722099	0.306352019309998	0.00992008112370968	0	2.45409274101257	1.57075679302216	0.911366701126099	0.0455814599990845	0.090712197124958	0	0.0316842943429947	0.0467897355556488	5.96441173553467	28.2610454559326	0.0454562865197659	0.00465190736576915	0.433277577161789	0	0.00866127200424671	0.206196486949921	1.74248874187469	0.0532840266823769	0.98044866323471	0.0311002526432276	0.131711363792419	0.0372752100229263	0	0.655317187309265	1.04869151115417	0	0.15303298830986	0.0208006016910076	2.03723955154419	0.0145457107573748	0.0164804756641388	0	0	0.542469918727875	0.0288871265947819	8.134934425354	0.100260049104691	0	0.020817443728447	0.037081066519022	0.251051604747772	4.09609651565552	0.168894797563553	0.084570862352848	0.175958827137947	0.0717475563287735	0.157405361533165	8.3358154296875	0.51545923948288	0.0919192731380463	1.73682951927185	10.0467147827148	32.5659408569336	3.07042384147644	0.80809473991394	1.02426409721375	1.91848945617676	1.46983826160431	0.0563368164002895	0.298369914293289	9.21745586395264	7.78974294662476	4.47395372390747	3.00301957130432	9.88525009155273	6.23647308349609	1.78978681564331	9.8926658630371	7.6599850654602	7.90563869476318	0.420544922351837	29.4228191375732	0	47.9121627807617	0.276163876056671	5.29654788970947	0.0748417899012566	37.1887054443359	7.89760875701904	61.7292633056641	4.47264385223389	22.3540096282959	0.163451388478279	10.9684371948242	0.120264761149883	347.373657226562	44.8516006469727	4.92607498168945	0.615660846233368	15.9127330780029	0.118295438587666	0	0.509927034378052	0.0431230328977108	0	0.22375775873661	0.0163900032639503	0	0	0	0	0	0	0	0	0.00583865446969867	0.0123548563569784	0.0376368351280689	0.00339064188301563	0.0184849910438061	0.00375962094403803	0	0	0	0	0.0177695266902447	0.0231443736702204	0.0552794300019741	0	0.0302910674363375
male.61	0.847024142742157	0.33106455206871	0	0	0.127791866660118	0.327748537063599	1.00071012973785	0.00629618391394615	0.0101740211248398	0	0.0118792438879609	0.00930292345583439	4.86025428771973	2.76863026618958	0.114620603621006	0.00813921634107828	0.146136820316315	0	0	0.063378855586052	2.42571520805359	0.0279685407876968	0.182980626821518	0.0272073000669479	0.101668663322926	0.0108697712421417	0.0120813082903624	0	0.0615031719207764	0	33.5429306030273	0.01819690130651	1.4814784526825	0.0127249620854855	0.0240292400121689	0	0.0965640097856522	0.281885474920273	0.00722034322097898	1.43824303150177	0.0501200407743454	0	0.0104066487401724	0	0	1.43334829807281	0.11405535787344	0.0295939054340124	0.0410488843917847	0.00448332959786057	0.0459007509052753	3.25339937210083	0.335932970046997	0.0146206077188253	2.75421619415283	27.8595733642578	23.5378608703613	1.0716747045517	0.155453234910965	0.245401307940483	0.395655244588852	0.0883747339248657	0.0184818375855684	0.0522043369710445	3.77837944030762	1.38031685352325	3.41978621482849	0.94351214170456	1.82537388801575	1.70355415344238	0.180061429738998	4.21022844314575	4.46182775497437	2.39256453514099	0.0211092177778482	14.0160799026489	0	16.7791309356689	0	3.22731566429138	0.0436490178108215	49.6356811523438	2.13577127456665	35.6165161132812	0.41412678360939	21.4986820220947	0.0357478708028793	7.87864065170288	0	142.048599243164	0.0358183160424232	0.992211818695068	0.418907970190048	2.49683928489685	0.0413951575756073	0	5.49380207061768	0.0323358327150345	0	52.4370155334473	1.95480155944824	0	0	0	0	0	0.527010023593903	0	0.0198064912110567	0.163449764251709	1.44471561908722	8.57243347167969	1.90579676628113	0.0161711443215609	0.15787261724472	0	0.0222136974334717	0.627466201782227	0.00763605674728751	1.66800403594971	1.01236474514008	6.4439525604248	0.0860040783882141	8.55268287658691
